10000,20000,30000,40000,50000,60000,70000,80000,90000
22.728036990332072,20.73770491803279,19.07734342160572,17.610340479192942,15.903741067675497,13.911307271963011,11.336696090794447,8.883984867591423,7.532576712904586
25.62631357713326,21.511139134089944,19.409415720891133,17.694409415720884,15.470786044556533,13.156788566624627,10.939470365699876,8.484657419083646,7.065994115174448
25.140815468684323,21.757040773434213,19.432534678436326,17.891971416561574,16.429171920975207,13.694829760403522,11.35771332492645,9.308532997057583,8.482555695670442
23.585540142917196,20.21017234131989,18.26817990752417,16.30727196300967,14.894913829340055,12.957124842370746,11.435477091214793,9.340058848255566,8.299705758722155
23.965952080706174,20.142917192097514,18.58974358974359,16.387137452711215,14.934846574190843,12.828919714165622,10.884825556956699,9.434636401849517,7.965531736023536
24.705758722152154,20.638923917612445,18.82934005884826,16.979823455233287,15.23539302227826,14.083648591845304,11.485918453131575,9.838167297183688,8.747372845733508
25.51912568306011,21.231609920134503,18.867171080285843,16.99033207229928,15.63682219419924,13.732660781841105,11.839007986548964,10.10718789407315,8.684321143337542
26.460697772173177,23.09163514081547,21.544766708701133,19.12358133669609,17.8520386717108,17.24464060529634,14.37788986969315,12.072299285414033,11.345102984447237
27.30348886086591,22.86675073560319,22.271963009667928,21.479613282891975,19.16351408154688,16.62253047498949,14.751996637242542,13.089533417402265,12.274064733081119
30.538041193778895,26.500630517023964,25.056746532156367,25.8911307271963,22.519966372425387,19.667927700714586,18.91130727196301,17.177385456073978,16.30096679277007
28.80832282471627,24.983186212694406,24.209751996637237,21.41656158049601,21.002522068095843,19.564943253467845,17.664985287936105,15.090374106767541,15.662042875157638
30.931063472047086,26.895754518705346,25.23539302227826,23.806221101303066,22.349726775956285,20.794451450189158,19.18873476250525,17.91719209751996,18.1967213114754
34.37158469945355,31.30096679277007,32.213114754098356,30.378310214375787,29.45145018915511,25.61370323665406,25.491803278688536,23.781000420344682,23.9386296763346
35.25010508617066,31.685582177385456,31.26733921815888,28.95334174022699,27.3182009247583,26.89365279529214,24.15931063472047,22.89197141656159,22.692307692307693
38.22824716267339,38.287095418242956,38.32072299285414,30.531736023539295,31.517444304329544,32.92349726775956,28.043295502311892,28.827238335435055,26.98192517864649
40.84699453551912,38.13997477931904,35.968894493484655,32.795292139554434,32.39806641445986,29.733081126523757,27.080706179066837,27.61664564943254,27.709121479613287
