20000,40000,60000,80000,100000,120000,140000,160000,180000,200000,220000,240000,260000,280000,300000,320000,340000,360000,380000
40.78184110970996,38.83984867591425,37.82891971416562,36.35981504833964,35.80916351408155,34.00588482555695,32.08490962589323,30.78184110970996,29.13829340058848,27.358133669609074,25.201765447667086,22.78268179907525,20.933165195460276,18.650693568726354,16.227406473308122,13.94703656998739,12.131147540983605,10.979403110550663,10.12400168137873
38.64018495166036,34.90542244640605,31.830601092896174,30.996216897856243,28.835645229087845,27.292980243799917,25.676754939050014,24.69945355191257,23.08953341740228,21.763345943673812,19.957965531736022,18.255569567044972,16.822194199243384,15.252206809583853,13.38377469525011,11.513240857503149,10.302648171500621,9.428331231609917,8.804119377889876
32.66708701134931,29.279108869272804,27.063892391761243,25.571668768390083,24.61118116855822,23.29129886506935,22.3118957545187,21.252627154266506,20.405632618747376,18.94073139974779,17.669188734762514,16.275746111811685,15.092475830180746,13.61076082387558,12.24253888188315,10.821773854560732,9.760403530895331,9.36948297604036,8.415300546448094
29.56284153005464,26.212694409415718,24.331651954602776,22.936107608238757,21.963009667927707,21.370323665405635,20.477091214796133,19.426229508196727,18.50147120638924,17.599831862126948,16.31567885666246,15.552753257671299,13.980664144598578,12.98024379991594,12.116435477091215,10.819672131147541,9.833963850357293,9.258091635140815,8.614964270701975
29.939050021017238,26.975620008406892,25.374106767549392,24.34005884825558,23.139974779319033,22.087011349306422,21.145439260193356,20.296343001261036,19.337957124842376,18.219840269020594,17.3118957545187,16.002522068095843,14.947456914670028,13.581336696090801,12.482135350987818,11.418663303909199,10.279529213955442,9.508196721311478,9.012189995796547
28.053804119377887,25.687263556116008,23.724253888188315,22.576712904581754,22.09121479613283,21.328289197141657,20.382513661202182,19.779319041614116,18.738965952080704,17.559899117276174,16.62883564522909,15.611601513240856,14.615384615384613,13.560319461958798,12.370744010088274,11.18327028163094,10.378310214375787,9.546027742749047,8.9386296763346
28.177805800756616,25.693568726355608,24.102564102564102,22.70491803278688,22.13324926439681,21.34510298444725,20.481294661622528,19.58385876418663,18.82934005884826,17.950819672131146,17.05338377469525,16.263135771332486,14.930643127364434,13.827238335435055,12.759562841530055,11.79907524169819,10.754518705338384,9.99579655317359,9.659520807061796
27.3118957545187,24.953762084909627,23.358554014291727,22.23623371164355,21.18537200504413,20.63682219419924,19.838167297183702,19.161412358133674,18.139974779319047,17.22362337116435,16.17696511139134,15.498108448928122,14.46406052963431,13.272383354350566,12.282471626733923,11.158049600672541,10.31315678856663,9.487179487179489,9.348465741908356
29.306431273644378,26.67297183690627,25.12189995796554,24.228667507356022,23.29129886506935,22.385456073980663,21.54897015552754,20.67044976881043,20.03572929802438,18.812526271542666,17.826817990752417,17.158469945355193,16.067675493905,14.833963850357293,13.82934005884826,12.856242118537196,11.721311475409834,11.113913408995373,10.683060109289627
28.356452290878522,25.800756620428757,24.730979403110553,23.841950399327445,22.77847835224884,22.1479613282892,21.160151324085746,20.43085329970576,19.623791509037417,18.770491803278688,17.875157629255995,16.811685582177375,15.828079024800331,14.751996637242542,13.938629676334585,12.978142076502735,11.973518284993688,11.324085750315263,10.952080706179075
28.2093316519546,25.193358554014296,23.833543505674655,22.818411097099627,21.393442622950815,21.139134089953757,20.199663724253895,19.312736443883978,18.448928121059268,17.891971416561574,17.095418242959227,16.017234131988232,15.046237915090373,13.900798654897017,13.112652374947459,12.299285414039502,11.187473728457334,10.5275325767129,10.32997057587221
26.473308112652376,23.566624632198412,22.013451029844475,21.27994955863808,20.477091214796133,19.65741908364859,18.89659520807062,18.116855821773854,17.320302648171506,16.385035729298025,15.664144598570829,15.163934426229503,14.03741067675493,13.09794031105507,12.103825136612016,11.355611601513232,10.30895334174022,9.852879361076077,9.358974358974365
27.631357713324917,24.34005884825558,22.98024379991594,21.870533837746947,20.859604875998315,20.170239596469102,19.457755359394696,18.69272803699033,18.04960067255149,17.068095838587638,16.269440941572086,15.571668768390083,14.70155527532576,13.654897015552763,12.610340479192942,11.763345943673812,10.920554854981077,10.359394703657003,9.768810424548121
29.417822614543937,26.37452711223203,25.098781000420345,23.989071038251367,23.490962589323246,22.490542244640608,21.77595628415301,20.96469104665826,20.092475830180746,19.20975199663725,18.373266078184116,17.391761244220262,16.429171920975207,15.472887767969738,14.440941572089116,13.3921815889029,12.812105926860028,12.103825136612016,11.494325346784365
28.110550651534254,25.298444724674226,24.04161412358134,23.274485077763757,22.496847414880207,21.84321143337536,20.93526691887348,20.19125683060109,19.325346784363177,18.3858764186633,17.99915931063471,17.160571668768384,16.0865910046238,14.98528793610761,14.075241698192514,13.053804119377887,12.22152164775116,11.555275325767127,11.086591004623784
31.49852879361076,28.61706599411518,27.393862967633467,26.332492643968052,25.561160151324074,24.672131147540995,23.785203867171077,23.00546448087431,22.377049180327873,21.515342580916354,20.771332492643964,19.646910466582597,18.600252206809586,17.404371584699447,16.41025641025641,15.233291298865069,14.541824295922652,13.692728036990331,13.270281630937362
28.972257250945773,26.05296343001261,24.899117276166464,23.989071038251367,23.659100462379143,22.990752416981934,22.211013030685166,21.227406473308108,20.222782681799075,19.65111391340899,18.953341740226975,18.259773013871367,17.276166456494323,16.32408575031525,15.121899957965539,14.4724674232871,13.724253888188315,13.066414459857072,12.414880201765442
29.99159310634721,26.969314838167307,25.464480874316948,24.936948297604033,23.71164354770913,22.94661622530475,22.21521647751156,21.69398907103826,20.88272383354351,20.161832702816312,19.379991593106354,18.358554014291713,17.509457755359392,16.49012189995797,15.504413619167721,14.57545187053384,13.871374527112238,13.29970575872214,12.77637662883565
