10000,20000,30000,40000,50000,60000,70000,80000,90000,100000
1.7674550239645432,1.7677032228874128,1.7673839980608206,1.7665400498774777,1.7659184810095072,1.7649540830881483,1.7642770068385898,1.7642392146738508,1.7642284340618801,1.7638850018536345
1.7514548884415162,1.7525226895880506,1.752368711700124,1.7525249059010948,1.7527221740186665,1.7529108663392492,1.7527070438414512,1.7528416818090184,1.7530003104049823,1.7529735612250692
1.7407095009143045,1.7406451176561566,1.7401253445487448,1.7396383834303744,1.739296976055908,1.7400176458844387,1.740080185706258,1.7400966346198536,1.7405603779519525,1.7405406156418586
1.7409030321809162,1.741953724549689,1.7415473132548533,1.741950687445944,1.7424888412620325,1.7428119364616859,1.7425184011915273,1.743010967137749,1.7439225409454124,1.7437455011473721
1.7402562510670898,1.7416486901487018,1.742065433438362,1.7424795235901263,1.7427062550403964,1.7435946957374144,1.7437354871132427,1.7436411715697562,1.744618451620017,1.7444172054406086
1.7297543648034477,1.729840342054398,1.7298397714073326,1.7299814004328238,1.730660495210688,1.7310051876593782,1.7307323469075815,1.7309484159011441,1.7313089213157096,1.731393140426337
1.7309331431679127,1.7305815081833433,1.7298010077367512,1.730302159336017,1.7306985416715417,1.7303577258605605,1.7304672865545234,1.7308460337656448,1.7309834101378123,1.7310133692393248
1.7300947168023282,1.7312668857625928,1.7313570580744655,1.731400704146478,1.7327262032036423,1.7332831633868089,1.7326477465069747,1.7330830355161795,1.733140106167593,1.732168357232568
1.7305881321892085,1.732056835935105,1.7323365544832978,1.7322037241274089,1.7324272716309856,1.7330533713802945,1.7322341283423788,1.732083373920747,1.7323171708470768,1.7319475445503778
1.7290376288389016,1.7304702993646082,1.7302521729489435,1.7311928879379033,1.732397438418158,1.7318476887116245,1.7299088036860888,1.7302475194100344,1.7301192793622564,1.729203565050019
1.7274207411219162,1.7283664753658892,1.7278858959204322,1.7288199980015295,1.7283875306761385,1.729023605493038,1.7275310357188873,1.728131813027795,1.728017692257932,1.7265062444830637
1.7301314548761517,1.7306095156784773,1.7306404037336258,1.7297222852831518,1.729536995745155,1.7303464776233575,1.729326581098703,1.729325034346773,1.7285793859182608,1.7290012286726892
1.7279446408239065,1.729751601518911,1.731453400802232,1.731741515071619,1.730882101397423,1.7323822668273392,1.731722115952675,1.7306378846395667,1.7305472453417192,1.7285653822634084
1.7276680173603378,1.7282169123651658,1.7303397728817882,1.7325202148176744,1.7344256300726333,1.731186197393114,1.73261413753101,1.7317988135856883,1.7322146422705778,1.73258741176541
1.7287707631194262,1.7301837906040687,1.7299642250599419,1.7320747564230006,1.7324505923287286,1.732638349762355,1.7321935705033764,1.7341202601720513,1.7350018055981093,1.7315212583472877
1.7251512363019303,1.726073952504444,1.7284709292915417,1.7295673351844434,1.727433021246149,1.7311579099381178,1.7310718203068,1.7315896215326587,1.73283244447688,1.7352567726043986
